Label,GAIA ID,Old RA,Old DEC,New RA,New DEC,Observation Time,Plate RA,Plate DEC,Field Size,Angular Distance
O1173,509761220174627840,24.211886072330696,59.94288532132461,24.211858734387896,59.94287316170152,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,0.6710756881031116
O1173,510734219245781248,21.43817475602809,61.776826153753966,21.438168288413863,61.77679750269765,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,1.6107704698027354
O1173,509637937430960640,26.012975288323524,60.11918100665322,26.01295760811993,60.11916464117109,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,1.2897871786623936
O1173,511301979557141504,27.732221859467455,61.35066148366768,27.732194255688807,61.350650133737616,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,2.1966892911187506
O1173,512369708431309824,22.6461014914513,62.72525159588903,22.64607026423212,62.72524433001071,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,2.2405824856142873
O1173,509703908131614208,24.8385118103462,60.408435967800365,24.838486533589183,60.40842558268504,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,0.6505024822541311
O1173,511774563399666560,28.315550609272016,62.546812054905004,28.31552878977875,62.54680382912336,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,3.042710515181212
O1173,511181926633242624,26.24719756247453,60.80604457627587,26.247177400369885,60.8060310031321,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,1.3554241871544426
O1173,512642009347307904,20.586455926619855,63.25423519303885,20.5864213064379,63.254227496530845,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,3.0626180824152756
O1173,509918209817986816,24.105134566130424,60.98054430059044,24.105111042358462,60.9805340461828,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,0.532377353819613
O1173,426354776352545024,17.002357989302944,60.551710207493265,17.002326924718012,60.5516988913882,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,3.2143875828761255
O1173,510933540083047680,20.464681831191673,61.94554363734285,20.46464005584374,61.94553513002747,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,2.0508443912050187
O1173,413874524796674048,19.892435694373322,58.2561592998202,19.892404218722323,58.25614409845456,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,2.931500730861544
O1173,511093347226513664,20.183317007739255,62.51175567559372,20.18328662020188,62.51175171065968,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,2.5505636630999686
O1173,509761220174627840,24.211886072330756,59.94288532132464,24.211858734387896,59.94287316170152,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,0.6710756881031069
O1173,511301979557141504,27.732221859467504,61.3506614836677,27.732194255688807,61.350650133737616,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,2.1966892911187816
O1173,510786274246739200,23.154027596112165,61.969904749755536,23.15400047018561,61.96989562504888,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,1.4565188549345764
O1173,509703908131614208,24.838511810346247,60.408435967800386,24.838486533589183,60.40842558268504,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,0.6505024822541486
O1173,512504875337809664,23.519493586001,63.3406923814987,23.519458848918447,63.34069622170042,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,2.8154315474252907
O1173,512369708431309824,22.64610149145136,62.72525159588904,22.64607026423212,62.72524433001071,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,2.2405824856143064
O1173,511774563399666560,28.31555060927206,62.54681205490502,28.31552878977875,62.54680382912336,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,3.0427105151812364
O1173,511181926633242624,26.24719756247457,60.80604457627591,26.247177400369885,60.8060310031321,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,1.3554241871544697
O1173,426354776352545024,17.002357989303007,60.55171020749329,17.002326924718012,60.5516988913882,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,3.214387582876093
O1173,512642009347307904,20.58645592661993,63.25423519303887,20.5864213064379,63.254227496530845,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,3.0626180824152778
O1173,509918209817986816,24.10513456613047,60.98054430059046,24.105111042358462,60.9805340461828,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,0.5323773538196358
O1173,510933540083047680,20.46468183119176,61.94554363734287,20.46464005584374,61.94553513002747,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,2.0508443912050054
O1173,413874524796674048,19.89243569437339,58.256159299820226,19.892404218722323,58.25614409845456,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,2.931500730861503
O1173,511301979557141504,27.732221859467558,61.35066148366772,27.732194255688807,61.350650133737616,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,2.196689291118808
O1173,510786274246739200,23.15402759611222,61.96990474975556,23.15400047018561,61.96989562504888,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,1.456518854934586
O1173,509703908131614208,24.838511810346297,60.40843596780041,24.838486533589183,60.40842558268504,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,0.6505024822541678
O1173,512504875337809664,23.519493586001072,63.340692381498684,23.519458848918447,63.34069622170042,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,2.815431547425278
O1173,511081012079435648,21.080628382748856,62.82692273275636,21.08059417767284,62.82691351872511,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,2.5801565844699788
O1173,512369708431309824,22.64610149145143,62.72525159588906,22.64607026423212,62.72524433001071,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,2.2405824856143126
O1173,511774563399666560,28.315550609272105,62.54681205490504,28.31552878977875,62.54680382912336,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,3.0427105151812697
O1173,512642009347307904,20.586455926619998,63.25423519303889,20.5864213064379,63.254227496530845,1954-08-08T09:55:00,23.540277777777778,60.525277777777774,6.5,3.0626180824152756
E0984,416171752482254848,10.658353150462187,52.33721563713363,10.658250349468052,52.33713255616267,1954-02-25T04:05:00,6.4625,53.942499999999995,6.5,2.98454151968911
E0984,416171752482254848,10.658353150462384,52.33721563713379,10.658250349468052,52.33713255616267,1954-02-25T04:05:00,6.4625,53.942499999999995,6.5,2.984541519689123
E0984,416171752482254848,10.658353150462593,52.33721563713396,10.658250349468052,52.33713255616267,1954-02-25T04:05:00,6.4625,53.942499999999995,6.5,2.9845415196891314
E0984,416171752482254848,10.658353150462805,52.33721563713413,10.658250349468052,52.33713255616267,1954-02-25T04:05:00,6.4625,53.942499999999995,6.5,2.984541519689146
O0984,416171752482254848,10.65835315033717,52.33721563703259,10.658250349468052,52.33713255616267,1954-02-25T04:50:00,6.4625,53.942499999999995,6.5,2.984541519682713
O0984,416171752482254848,10.658353150337364,52.33721563703275,10.658250349468052,52.33713255616267,1954-02-25T04:50:00,6.4625,53.942499999999995,6.5,2.9845415196827254
O0984,416171752482254848,10.658353150337575,52.33721563703292,10.658250349468052,52.33713255616267,1954-02-25T04:50:00,6.4625,53.942499999999995,6.5,2.984541519682737
O0984,416171752482254848,10.658353150337788,52.33721563703309,10.658250349468052,52.33713255616267,1954-02-25T04:50:00,6.4625,53.942499999999995,6.5,2.9845415196827525
