SOURCE_ID	parallax	ra	dec	mg	mbp	mrp	bp_rp	phot_g_mean_flux	phot_bp_mean_flux	phot_rp_mean_flux	ag_gspphot	ebpminrp_gspphot	pmra	pmdec
429402824439123968	0.16191256154670366	2.0825349280186516	60.842794819756094	-4.140072797269192	-1.6716177210515397	-2.829452727765408	0.067435026	359697.27279253147	166964.80428372644	281514.36657152255	1.984	1.0904	-1.7848564142382102	-1.0623257175345313
431056184993452032	0.2875082009896931	6.042621104472312	63.82203532826894	-4.136417240624164	-1.5568903393790468	-2.7617987103507264	0.0650084	1041295.4450217425	473667.42003250803	834023.5058089157	2.0731	1.1399	-2.2062405643628935	-0.9322924860898153
431666134761292672	0.18540843948860167	1.5417256447561567	63.84333409541581	-4.006971325122269	-0.9237463132967072	-2.3248026029695588	0.045256257	269100.41947407287	109944.69841385487	231919.92184841033	2.4602	1.3558	-2.1546027147724294	-0.6382693982187381
511839361567258112	0.17066987469582512	28.141296664464587	63.078260179496525	-4.025575772609647	-0.8640579141043983	-2.3142703927420936	0.058912516	220541.63058860545	88176.70796666431	194616.7341637499	2.515	1.3913	-1.8674062031222158	0.051666513256130295
458978866892480512	0.1568666186087554	37.560915197103135	58.83090013866469	-4.055522077843088	-1.5842589076007787	-2.8089741404499	0.15331519	322059.9728128753	144604.419145726	259303.72619371422	1.9507	1.0714	-0.5773156418188743	-0.48983965315068473
428962474335478784	0.21676120033224613	5.0982530948433995	61.73887000242735	-4.080814900741688	2.9709996553801385	-0.1482868817902716	0.1447866	31111.147270500063	4158.916791050399	42700.81018232576	5.2158	2.9745	-2.196572793840712	-0.5627964120440861
3127100993130728832	0.20783661673568463	100.01590449869445	2.9489828800848557	-4.157222360994718	-1.1282142108940096	-2.5129588550590487	0.047644615	402308.9604859056	166781.05476647735	346565.9952186685	2.4218	1.3371	-0.2645337832213397	-0.02203123567554811
187153960137016448	0.16905919746704703	79.46008797700522	37.46990873169444	-4.007728739159482	-0.8295792774132664	-2.286241455452817	0.060862184	210899.6466867638	83815.87240330262	186093.9400191134	2.5251	1.3958	0.253158438958892	-0.7884643306277428
4323172316198541184	0.1771827711632966	293.1695934727156	18.71873474215627	-4.029712380799719	0.8318396192460575	-1.3151492494673214	0.034188986	75411.0065100502	19930.766005865757	83572.01685900001	3.7656	2.1128	-2.4413891821444826	-5.495668752360594
4323401804892036608	0.18448529740391045	292.28703828307476	18.902638079245264	-4.060661462939445	0.3860269506805505	-1.6094335595733558	0.058760524	111875.45354215868	32578.389851918964	118810.5728246613	3.456	1.9367	-2.0030990366296226	-4.376171784738003
2168754701179921664	0.6617784640698485	315.6991825812418	50.21458235711249	-4.003691831881273	4.787461122220289	0.9830854737217543	0.07777572	91194.51240682814	7275.411529920678	140394.19964078043	6.3947	3.7266	-2.132038465324684	-0.41006951834654326
2173181605565879552	0.17245598997537667	326.88461186357387	52.70918554791049	-3.970265780600071	-0.3228227244935038	-1.9996997462830546	0.08307707	155227.85870626022	54689.3416365442	148728.70089910194	2.8636	1.5938	-2.9269605644071577	-3.3739039098359167
2164874730806921856	0.35329405593798935	319.6272717455021	48.18700696691095	-4.120408291702152	0.3260355044556853	-1.6009168576048616	-0.023347616	414746.58320273465	126262.8329331285	432312.4836763091	3.504	1.9503	-3.3229549513052756	-4.857027195955062
2207744208128676864	0.14799028348151252	347.18229642571436	64.04935529179662	-3.982278823297225	-0.09241270963450532	-1.818077802102767	0.019765139	95009.00139884482	32572.297861982897	92652.23639233882	3.0764	1.7059	-2.4375777556903846	-1.0594896801013696
