plate_id,plate_num,emulsion,filter,date_orig,observatory
63651,ES01593   ,Kodak 103a-E,RG2(=630),1976-08-14,European Southern Observatory
63652,ES01595   ,Kodak 098-04,RG2(=630),1976-08-14,European Southern Observatory
63653,ES01637   ,Kodak 103a-E,RG2(=630),1976-09-14,European Southern Observatory
63654,ES01638   ,Kodak 103a-E,RG2(=630),1976-09-14,European Southern Observatory
63655,ES01596   ,,RG2(=630),1976-08-15,European Southern Observatory
63686,ES02784   ,Kodak IIIa-F,RG2(=630),1978-05-07,European Southern Observatory
63687,ES02788   ,Kodak IIIa-F,RG2(=630),1978-05-08,European Southern Observatory
63689,ES02706   ,Kodak IIa-O,GG13(=385),1978-03-07,European Southern Observatory
63690,ES02812   ,Kodak IIIa-F,RG2(=630),1978-06-07,European Southern Observatory
63691,ES02890   ,Kodak 098-04,RG2(=630),1978-08-27,European Southern Observatory
63694,ES02957   ,Kodak 098-04,RG2(=630),1978-09-07,European Southern Observatory
63695,ES02961   ,Kodak 098-04,RG2(=630),1978-09-08,European Southern Observatory
63697,ES04037   ,Kodak IIIa-F (hyp.-sens.),GG14(=495),1980-01-12,European Southern Observatory
63698,ES03720   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1980-05-10,European Southern Observatory
63699,ES03721   ,Kodak IIIa-F,RG2(=630),1980-05-10,European Southern Observatory
63700,ES03722   ,Kodak IIIa-F,RG2(=630),1980-05-10,European Southern Observatory
63701,ES03738   ,Kodak IIa-O,GG7(=475),1980-05-21,European Southern Observatory
63702,ES03742   ,Kodak IIa-O,GG7(=475),1980-05-22,European Southern Observatory
63703,ES03745   ,Kodak 098-04,RG2(=630),1980-05-23,European Southern Observatory
63704,ES03746   ,Kodak 098-04,RG2(=630),1980-05-23,European Southern Observatory
63706,ES03749   ,Kodak 098-04,RG2(=630),1980-05-24,European Southern Observatory
63707,ES04815   ,Kodak IIIa-F (hyp.-sens.),GG14(=495),1980-05-24,European Southern Observatory
63708,ES03770   ,Kodak 098-04,RG2(=630),1980-06-16,European Southern Observatory
63709,ES03771   ,Kodak IIa-O,GG7(=475),1980-06-17,European Southern Observatory
63710,ESV0003   ,Kodak IIa-D,66495#4,1980-06-20,European Southern Observatory
63711,ESV0004   ,Kodak IIa-D,66495#4,1980-06-20,European Southern Observatory
63712,ESV0005   ,Kodak 098-04,OG5(=550),1980-06-21,European Southern Observatory
63713,ESV0006   ,Kodak 098-04,OG5(=550),1980-06-21,European Southern Observatory
63714,ESV0007   ,Kodak 098-04,OG5(=550),1980-06-21,European Southern Observatory
63715,ESV0008   ,Kodak 098-04,OG5(=550),1980-06-21,European Southern Observatory
63716,ESV0009   ,Kodak 098-04,OG5(=550),1980-06-21,European Southern Observatory
63717,ESV0010   ,Kodak 098-04,OG5(=550),1980-06-21,European Southern Observatory
63718,ESV0011   ,Kodak 098-04,OG5(=550),1980-06-21,European Southern Observatory
63719,ESV0012   ,Kodak 098-04,OG5(=550),1980-06-21,European Southern Observatory
63720,ESV0013   ,Kodak 098-04,OG5(=550),1980-06-21,European Southern Observatory
63721,ESV0014   ,Kodak 098-04,OG5(=550),1980-06-21,European Southern Observatory
63722,ESV0015   ,Kodak 098-04,OG5(=550),1980-06-21,European Southern Observatory
63723,ESV0016   ,Kodak 098-04,OG5(=550),1980-06-21,European Southern Observatory
63724,ESV0017   ,Kodak 098-04,OG5(=550),1980-06-21,European Southern Observatory
63728,ES04040   ,Kodak IIIa-F (hyp.-sens.),GG14(=495),1981-01-13,European Southern Observatory
63729,ES04041   ,Kodak IIIa-F (hyp.-sens.),UG1,1981-01-13,European Southern Observatory
63730,ES04042   ,Kodak IIIa-F (hyp.-sens.),UG1,1981-01-13,European Southern Observatory
63731,ES04044   ,Kodak IIIa-F (hyp.-sens.),GG14(=495),1981-01-18,European Southern Observatory
63732,ES04045   ,Kodak IIIa-F (hyp.-sens.),GG14(=495),1981-01-18,European Southern Observatory
63733,ES04046   ,Kodak IIIa-F (hyp.-sens.),GG14(=495),1981-01-18,European Southern Observatory
63734,ES04085   ,Kodak IIIa-J (hyp.-sens.),UG1,1981-01-31,European Southern Observatory
63735,ES04205   ,Kodak IIIa-F,RG2(=630),1981-05-14,European Southern Observatory
63736,ES04206   ,Kodak IIIa-F,RG2(=630),1981-05-14,European Southern Observatory
63737,ES04207   ,Kodak IIIa-F,RG2(=630),1981-05-14,European Southern Observatory
63738,ES04578   ,Kodak IIa-O,UG1,1982-01-19,European Southern Observatory
63739,ES04601   ,Kodak IIIa-F (hyp.-sens.),GG14(=495),1982-01-29,European Southern Observatory
63740,ES04611   ,Kodak 098-04,GG14(=495),1982-02-01,European Southern Observatory
63741,ES04612   ,Kodak IIIa-F,GG14(=495),1982-02-01,European Southern Observatory
63742,ES04628   ,Kodak IIIa-J (hyp.-sens.),UG1,1982-02-11,European Southern Observatory
63743,ES04644   ,Kodak IIa-O,UG1,1982-02-16,European Southern Observatory
63744,ES04646   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1982-02-17,European Southern Observatory
63745,ES04647   ,Kodak 098-04,RG2(=630),1982-02-17,European Southern Observatory
63746,ES04657   ,Kodak IIIa-F (hyp.-sens.),GG14(=495),1982-02-22,European Southern Observatory
63747,ES04708   ,Kodak IIa-O,UG1,1982-03-21,European Southern Observatory
63748,ES04816   ,Kodak IIIa-F (hyp.-sens.),GG14(=495),1982-05-24,European Southern Observatory
63749,ES04817   ,Kodak IIIa-F (hyp.-sens.),GG14(=495),1982-05-24,European Southern Observatory
63750,ES04818   ,Kodak IIa-O,UG1,1982-05-24,European Southern Observatory
63751,ES04829   ,Kodak 098-04,RG2(=630),1982-06-19,European Southern Observatory
63754,ES04835   ,Kodak IIa-O,UG1,1982-08-08,European Southern Observatory
63755,ES04838   ,Kodak IIa-O,UG1,1982-08-09,European Southern Observatory
63756,ES04851   ,Kodak IIa-O,GG7(=475),1982-08-19,European Southern Observatory
63757,ES04852   ,Kodak 098-04,RG2(=630),1982-08-19,European Southern Observatory
63758,ES04854   ,Kodak 098-04,RG2(=630),1982-08-20,European Southern Observatory
63759,ES04856   ,Kodak 098-04,RG2(=630),1982-08-21,European Southern Observatory
63760,ES04857   ,Kodak 098-02,RG2(=630),1982-08-21,European Southern Observatory
63761,ES04858   ,Kodak 098-04,RG2(=630),1982-08-22,European Southern Observatory
63762,ES04859   ,Kodak IIa-O,GG7(=475),1982-08-22,European Southern Observatory
63763,ES04861   ,Kodak 098-04,RG2(=630),1982-08-23,European Southern Observatory
63764,ES00225   ,Kodak 098-04,OG5(=550),1982-08-23,European Southern Observatory
63765,ES00226   ,Kodak 098-04,OG5(=550),1982-08-23,European Southern Observatory
63766,ES00227   ,Kodak 098-04,OG5(=550),1982-08-23,European Southern Observatory
63767,ES00228   ,Kodak 098-04,OG5(=550),1982-08-23,European Southern Observatory
63768,ES00229   ,Kodak 098-04,OG5(=550),1982-08-23,European Southern Observatory
63769,ES00230   ,Kodak 098-04,OG5(=550),1982-08-23,European Southern Observatory
63770,ES00231   ,Kodak 098-04,OG5(=550),1982-08-23,European Southern Observatory
63771,ES00232   ,Kodak 098-04,OG5(=550),1982-08-23,European Southern Observatory
63772,ES04862   ,Kodak 098-04,RG2(=630),1982-08-23,European Southern Observatory
63773,ES04863   ,Kodak 098-04,RG2(=630),1982-08-23,European Southern Observatory
63774,ES04865   ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1982-09-13,European Southern Observatory
63775,ES04866   ,Kodak IIIa-F,RG2(=630),1982-09-13,European Southern Observatory
63776,ES00244   ,Kodak 098-04,OG5(=550),1982-11-07,European Southern Observatory
63777,ES00245   ,Kodak 098-04,OG5(=550),1982-11-07,European Southern Observatory
63778,ES00248   ,Kodak 098-04,OG5(=550),1982-11-08,European Southern Observatory
63779,ES00249   ,Kodak 098-04,OG5(=550),1982-11-08,European Southern Observatory
63780,ES00250   ,Kodak 098-04,OG5(=550),1982-11-08,European Southern Observatory
63781,ES00251   ,Kodak 098-04,OG5(=550),1982-11-08,European Southern Observatory
63782,ES00252   ,Kodak 098-04,OG5(=550),1982-11-08,European Southern Observatory
63783,ES00253   ,Kodak 098-04,OG5(=550),1982-11-08,European Southern Observatory
63784,ES00257   ,Kodak 098-04,OG5(=550),1982-11-08,European Southern Observatory
63785,ES00258   ,Kodak 098-04,OG5(=550),1982-11-08,European Southern Observatory
63786,ES00260   ,Kodak 098-04,OG5(=550),1982-11-09,European Southern Observatory
63787,ES00261   ,Kodak 098-04,OG5(=550),1982-11-09,European Southern Observatory
63788,ES00263   ,Kodak 098-04,OG5(=550),1982-11-09,European Southern Observatory
63789,ES00264   ,Kodak 098-04,OG5(=550),1982-11-09,European Southern Observatory
63790,ES00265   ,Kodak 098-04,OG5(=550),1982-11-09,European Southern Observatory
63791,ES00266   ,Kodak 098-04,OG5(=550),1982-11-09,European Southern Observatory
63792,ES00275   ,Kodak 098-04,OG5(=550),1982-11-10,European Southern Observatory
63793,ES00276   ,Kodak 098-04,OG5(=550),1982-11-10,European Southern Observatory
63794,ES00277   ,Kodak 098-04,OG5(=550),1982-11-10,European Southern Observatory
63795,ES00278   ,Kodak 098-04,OG5(=550),1982-11-10,European Southern Observatory
63802,ES05734a  ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1984-08-15,European Southern Observatory
63803,ES05735a  ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1984-08-15,European Southern Observatory
63804,ES05736a  ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1984-08-15,European Southern Observatory
63805,ES05737a  ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1984-08-15,European Southern Observatory
63806,ES06523a  ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1986-05-31,European Southern Observatory
63807,ES06524a  ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1986-05-31,European Southern Observatory
63808,ES06528a  ,Kodak IIIa-F,RG2(=630),1986-06-01,European Southern Observatory
63809,ES06529a  ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1986-06-01,European Southern Observatory
63810,ES06530a  ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1986-06-01,European Southern Observatory
63811,ES02266   ,Kodak 098-04,OG5(=550),1986-07-12,European Southern Observatory
63812,ES02267   ,Kodak 098-04,OG5(=550),1986-07-12,European Southern Observatory
63813,ES02268   ,Kodak 098-04,OG5(=550),1986-07-12,European Southern Observatory
63814,ES02269   ,Kodak 098-04,OG5(=550),1986-07-12,European Southern Observatory
63815,ES02270   ,Kodak 098-04,OG5(=550),1986-07-13,European Southern Observatory
63816,ES02271   ,Kodak 098-04,OG5(=550),1986-07-13,European Southern Observatory
63817,ES06575a  ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1986-07-25,European Southern Observatory
63818,ES06576a  ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1986-07-25,European Southern Observatory
63819,ES06579a  ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1986-07-26,European Southern Observatory
63820,ES06580a  ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1986-07-26,European Southern Observatory
63821,ES10958   ,Kodak IIa-O,73,1987-05-29,European Southern Observatory
63822,ES10971   ,Kodak IIa-O,73,1987-05-30,European Southern Observatory
63825,ES06958a  ,Kodak IIIa-F,RG2(=630),1987-07-29,European Southern Observatory
63826,ES06962a  ,Kodak IIIa-F,RG2(=630),1987-07-30,European Southern Observatory
63830,ES07537a  ,Kodak IIa-O,UG1,1988-08-05,European Southern Observatory
63831,ES07538a  ,Kodak IIIa-F (hyp.-sens.),GG14(=495),1988-08-05,European Southern Observatory
63839,ES07804   ,Kodak IIIa-F,RG2(=630),1989-01-10,European Southern Observatory
63840,ES07806   ,Kodak IIIa-F,RG2(=630),1989-01-11,European Southern Observatory
63841,ES08103a  ,Kodak IIIa-J (hyp.-sens.),RG2(=630),1989-06-10,European Southern Observatory
63842,ES08113a  ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1989-07-01,European Southern Observatory
63843,ES08127a  ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1989-07-04,European Southern Observatory
63844,ES08152a  ,Kodak IIIa-F (hyp.-sens.),RG2(=630),1989-08-05,European Southern Observatory
63879,ES08770a  ,Kodak 098-04,OG5(=550),1990-10-10,European Southern Observatory
63880,ES08771a  ,Kodak 098-04,OG5(=550),1990-10-10,European Southern Observatory
63881,ES08772a  ,Kodak 098-04,OG5(=550),1990-10-11,European Southern Observatory
63882,ES08773a  ,Kodak 098-04,OG5(=550),1990-10-11,European Southern Observatory
63883,ES08778a  ,Kodak 098-04,OG5(=550),1990-10-12,European Southern Observatory
63884,ES08786a  ,Kodak 098-04,OG5(=550),1990-10-14,European Southern Observatory
63885,ES08796a  ,Kodak 098-04,OG5(=550),1990-10-16,European Southern Observatory
63886,ES08797a  ,Kodak 098-04,OG5(=550),1990-10-16,European Southern Observatory
63887,ES08806a  ,Kodak 098-04,OG5(=550),1990-10-17,European Southern Observatory
63888,ES08847a  ,Kodak 098-04,OG5(=550),1990-11-10,European Southern Observatory
63889,ES08897a  ,Kodak IV N   (hyp.-sens.),RG2(=630),1990-11-24,European Southern Observatory
63890,ES08898a  ,Kodak IV N   (hyp.-sens.),RG2(=630),1990-11-24,European Southern Observatory
63891,ES08899a  ,Kodak IIIa-F (hyp.-sens.),OG5(=550),1990-11-24,European Southern Observatory
63892,ES08900a  ,Kodak IIIa-F (hyp.-sens.),OG5(=550),1990-11-24,European Southern Observatory
63893,ES08901a  ,Kodak IIIa-F (hyp.-sens.),OG5(=550),1990-11-25,European Southern Observatory
63894,ES08902a  ,Kodak IIIa-F (hyp.-sens.),OG5(=550),1990-11-25,European Southern Observatory
63895,ES08903a  ,Kodak IV N   (hyp.-sens.),RG2(=630),1990-11-26,European Southern Observatory
63896,ES08904a  ,Kodak IV N   (hyp.-sens.),RG2(=630),1990-11-26,European Southern Observatory
63897,ES08905a  ,Kodak IIIa-F (hyp.-sens.),OG5(=550),1990-12-09,European Southern Observatory
63898,ES08906a  ,Kodak IIIa-F (hyp.-sens.),OG5(=550),1990-12-09,European Southern Observatory
63899,ES08920a  ,Kodak 098-04,OG5(=550),1990-12-13,European Southern Observatory
63900,ES08921a  ,Kodak 098-04,OG5(=550),1990-12-13,European Southern Observatory
63901,ES08933a  ,Kodak 098-04,OG5(=550),1990-12-18,European Southern Observatory
63902,ES08937a  ,Kodak 098-04,OG5(=550),1990-12-19,European Southern Observatory
63903,ES08938a  ,Kodak 098-04,OG5(=550),1990-12-19,European Southern Observatory
63904,ES08940a  ,Kodak 098-04,OG5(=550),1990-12-20,European Southern Observatory
63905,ES08941a  ,Kodak 098-04,OG5(=550),1990-12-20,European Southern Observatory
63906,ES08944a  ,Kodak 098-04,OG5(=550),1990-12-21,European Southern Observatory
63907,ES08945a  ,Kodak 098-04,OG5(=550),1990-12-21,European Southern Observatory
63908,ES08958a  ,Kodak 098-04,OG5(=550),1991-01-13,European Southern Observatory
63909,ES08963a  ,Kodak 098-04,OG5(=550),1991-01-14,European Southern Observatory
63910,ES08972a  ,Kodak 098-04,OG5(=550),1991-01-16,European Southern Observatory
63911,ES08973a  ,Kodak 098-04,OG5(=550),1991-01-16,European Southern Observatory
63912,ES08977a  ,Kodak 098-04,OG5(=550),1991-01-17,European Southern Observatory
63913,ES08978a  ,Kodak 098-04,OG5(=550),1991-01-17,European Southern Observatory
63914,ES08979a  ,Kodak 098-04,OG5(=550),1991-01-17,European Southern Observatory
63915,ES08982a  ,Kodak 098-04,OG5(=550),1991-01-18,European Southern Observatory
63916,ES08983a  ,Kodak 098-04,OG5(=550),1991-01-18,European Southern Observatory
63917,ES08984a  ,Kodak 098-04,OG5(=550),1991-01-18,European Southern Observatory
63918,ES08985a  ,Kodak 098-04,OG5(=550),1991-01-19,European Southern Observatory
63919,ES08986a  ,Kodak 098-04,OG5(=550),1991-01-19,European Southern Observatory
63920,ES08987a  ,Kodak 098-04,OG5(=550),1991-01-19,European Southern Observatory
63921,ES08988a  ,Kodak 098-04,OG5(=550),1991-01-19,European Southern Observatory
63922,ES08989a  ,Kodak 098-04,OG5(=550),1991-01-20,European Southern Observatory
63923,ES08990a  ,Kodak 098-04,OG5(=550),1991-01-20,European Southern Observatory
63924,ES08994a  ,Kodak 098-04,OG5(=550),1991-01-21,European Southern Observatory
63925,ES08995a  ,Kodak 098-04,OG5(=550),1991-01-21,European Southern Observatory
63926,ES09000a  ,Kodak 098-04,OG5(=550),1991-01-23,European Southern Observatory
63927,ES09002a  ,Kodak 098-04,OG5(=550),1991-01-24,European Southern Observatory
63928,ES09018a  ,Kodak 098-04,OG5(=550),1991-02-06,European Southern Observatory
63929,ES09025a  ,Kodak 098-04,OG5(=550),1991-02-08,European Southern Observatory
63930,ES09026a  ,Kodak 098-04,OG5(=550),1991-02-08,European Southern Observatory
63931,ES09031a  ,Kodak 098-04,OG5(=550),1991-02-09,European Southern Observatory
63932,ES09041a  ,Kodak 098-04,OG5(=550),1991-02-11,European Southern Observatory
63933,ES09042a  ,Kodak 098-04,OG5(=550),1991-02-11,European Southern Observatory
63934,ES09047a  ,Kodak 098-04,OG5(=550),1991-02-12,European Southern Observatory
63935,ES09048a  ,Kodak 098-04,OG5(=550),1991-02-12,European Southern Observatory
63936,ES09056a  ,Kodak IIIa-F (hyp.-sens.),OG5(=550),1991-02-14,European Southern Observatory
63937,ES09057a  ,Kodak IIIa-F (hyp.-sens.),OG5(=550),1991-02-14,European Southern Observatory
63938,ES09060a  ,Kodak IIIa-F (hyp.-sens.),OG5(=550),1991-02-14,European Southern Observatory
63939,ES09061a  ,Kodak IIIa-F (hyp.-sens.),OG5(=550),1991-02-14,European Southern Observatory
63940,ES09062a  ,Kodak IIIa-F (hyp.-sens.),OG5(=550),1991-02-15,European Southern Observatory
63941,ES09065a  ,Kodak IIIa-F (hyp.-sens.),OG5(=550),1991-02-15,European Southern Observatory
63942,ES09066a  ,Kodak IIIa-F (hyp.-sens.),OG5(=550),1991-02-15,European Southern Observatory
63943,ES09067a  ,Kodak IIIa-F (hyp.-sens.),OG5(=550),1991-02-15,European Southern Observatory
63944,ES09068a  ,Kodak IIIa-F (hyp.-sens.),OG5(=550),1991-02-16,European Southern Observatory
63945,ES09072a  ,Kodak IIIa-F (hyp.-sens.),OG5(=550),1991-02-16,European Southern Observatory
63947,ES09077a  ,Kodak IIIa-F (hyp.-sens.),OG5(=550),1991-02-17,European Southern Observatory
63948,ES09078a  ,Kodak IIIa-F (hyp.-sens.),OG5(=550),1991-02-17,European Southern Observatory
63950,ES09082a  ,Kodak IIIa-F (hyp.-sens.),OG5(=550),1991-02-18,European Southern Observatory
63951,ES09083a  ,Kodak IIIa-F (hyp.-sens.),OG5(=550),1991-02-18,European Southern Observatory
63953,ES09086a  ,Kodak IIIa-F (hyp.-sens.),OG5(=550),1991-02-19,European Southern Observatory
63955,ES09089a  ,Kodak IV N   (hyp.-sens.),RG2(=630),1991-02-20,European Southern Observatory
63958,ES09093a  ,Kodak IV N   (hyp.-sens.),RG2(=630),1991-02-21,European Southern Observatory
63959,ES09096a  ,Kodak IIIa-F (hyp.-sens.),OG5(=550),1991-02-21,European Southern Observatory
