local_id,ref_number,magcal_magdep,magcal_magdep_rms,limiting_mag_local,pos.ra,pos.dec,fwhm_world,ellipticity,theta_j2000,iso_area_world,aflags,bflags,local_bin_reject_flag,series,platenum,mosnum,solnum,expnum,image_x,image_y,magcal_iso,magcal_iso_rms,magcal_local,magcal_local_rms,magcal_local_error,drad_rms2,extinction,magcor_local,blended_mag,a2flags,b2flags,npoints_local,local_bin_index,spatial_bin,magdep_bin,mag_iso,mag_aper,mag_auto,flux_iso,background,flux_max,fwhm_image,kron_radius,sxt_iso0,sxt_iso1,sxt_iso2,sxt_iso3,sxt_iso4,sxt_iso5,sxt_iso6,sxt_iso7,time_accuracy,catalog_ra,catalog_dec,pm_ra_cosdec,pm_dec,plate_dist,sxt_number,gsc_bin_index,dasch_photdb_version_id,dasch_mask_index,reject,exp_local_id,year
4876,420061551442725,12.461312,,13.810317,301.564563,44.457232,0.008068,0.3,-10.65,4.4e-05,0,1349451776,0,rl,4997,0,0,0,8660.731,9539.579,12.885929,0.162992,12.461312,0.120894,0.146385,1.870449,0.451,0.069121,,0,0,198,1074,1,1754,-11.766,-10.1144,-11.9741,50864.89,3931.712,1588.842,8.84,3.5,52,49,44,35,28,21,15,12,0.0007,301.56454,44.456978,-11.2,-9.2,1.3512,140071,143663284,10,0,0,18596,1962.5778543080085
4877,420061551442725,12.199509,0.178145,13.699284,301.564763,44.456978,0.008382,0.412,-71.26,4.5e-05,0,1349453824,0,rl,5001,0,0,0,6544.16,10125.133,12.547481,0.178401,12.297903,0.143148,0.174912,2.117421,0.385,-0.048554,,0,0,213,1118,1,1374,-11.8183,-10.2056,-11.9089,53371.69,3279.862,1861.63,9.19,3.5,54,49,44,38,31,24,21,10,0.0007,301.56454,44.456978,-11.2,-9.2,2.1336,329571,143663284,10,0,0,18597,1962.5808824010953
4879,420061551442725,12.274629,0.090439,14.201724,301.564022,44.45724,0.009664,0.288,-18.4,8.6e-05,0,1349453824,0,rl,5006,0,0,0,6721.824,10436.215,12.687887,0.151066,12.307479,0.105445,0.132599,1.711297,0.385,0.064496,,0,0,322,1169,1,1428,-12.6817,-10.6578,-12.8765,118218.1,2551.388,2557.782,10.6,4.62,103,89,65,49,43,34,28,15,0.0007,301.56454,44.456978,-11.2,-9.2,1.8691,310697,143663284,10,0,0,18600,1962.5836099630387
4880,420061551442725,12.213969,0.087713,14.897253,301.565107,44.457539,0.007743,0.126,39.78,0.000108,0,1349453824,0,rl,5007,1,0,0,6684.498,8046.74,12.521383,0.145657,12.234631,0.119675,0.148944,1.622577,0.414,-0.071368,,0,0,287,919,2,1338,-12.748,-10.5814,-12.8858,125662.9,3915.396,2532.202,8.49,3.95,137,120,97,71,52,43,31,17,0.0007,301.56454,44.456978,-11.2,-9.2,3.2691,254800,143663284,10,0,0,18602,1962.583877314169
4882,420061551442725,12.317504,,14.137782,301.564554,44.45729,0.010655,0.106,-4.15,0.000194,128,1349451778,0,rl,5008,0,0,0,7171.355,9972.944,12.736544,0.153037,12.317504,0.083695,0.088969,1.321378,0.395,0.08246,,0,0,196,1120,1,1429,-13.7842,-10.6565,-13.852,326346.3,2792.653,3101.879,11.68,3.5,236,216,176,148,121,102,82,53,0.0007,301.56454,44.456978,-11.2,-9.2,1.6806,291546,143663284,10,0,0,18605,1962.5862398685838
4883,420061551442725,12.424157,,13.574197,301.564868,44.456978,0.015822,0.05,15.82,0.000218,0,1349451776,0,rl,5009,0,0,0,7004.728,9851.656,12.83996,0.133205,12.424157,0.119833,0.0857,2.362678,0.385,0.083635,,0,0,106,1120,1,1429,-13.4301,-9.7209,-13.4899,235522.8,3249.458,1916.495,17.34,4.56,264,243,223,193,164,138,83,16,0.0007,301.56454,44.456978,-11.2,-9.2,1.8839,291017,143663284,10,0,0,18607,1962.5864029349766
4884,420061551442725,12.345832,0.072029,13.444899,301.564419,44.456614,0.009965,0.1,-28.77,0.000134,0,1349453824,0,rl,5011,0,0,0,6549.759,9434.987,12.826643,0.127752,12.368622,0.082964,0.094163,1.439981,0.407,0.112489,,0,0,115,1068,1,1410,-13.0659,-10.2624,-13.2214,168412.5,2755.648,2178.871,10.93,4.01,162,154,129,104,89,76,61,34,0.0007,301.56454,44.456978,-11.2,-9.2,2.4273,259497,143663284,10,0,0,18608,1962.5865830663924
4885,420061551442725,12.403434,0.058814,13.430001,301.564606,44.457121,0.010968,0.038,-42.47,0.000167,0,1349453824,0,rl,5012,0,0,0,6761.876,8886.968,12.909888,0.124399,12.419889,0.096888,0.091366,1.812691,0.451,0.097927,,0,0,99,1019,1,1338,-12.9437,-9.6784,-12.9201,150478.0,3496.095,1685.575,12.03,4.67,205,201,188,161,123,102,71,28,0.0007,301.56454,44.456978,-11.2,-9.2,2.6338,275677,143663284,10,0,0,18609,1962.5867120000005
4886,420061551442725,12.285859,,14.518731,301.564505,44.456766,0.006942,0.053,57.05,8.3e-05,0,1349451776,0,rl,5013,0,0,0,7128.149,10345.671,12.704828,0.148502,12.285859,0.129268,0.132625,2.080922,0.419,0.096997,,0,0,348,1170,1,1429,-12.6542,-10.528,-12.7775,115262.5,2799.965,2389.679,7.61,3.5,99,89,76,61,49,38,26,15,0.0007,301.56454,44.456978,-11.2,-9.2,1.5487,205496,143663284,10,0,0,18611,1962.5888612429846
4887,420061551442725,12.518156,,14.162596,301.564177,44.457332,0.008153,0.168,-85.93,7.4e-05,0,1349451776,0,rl,5015,0,0,0,6907.639,10508.042,12.83504,0.145003,12.518156,0.085229,0.140247,1.733761,0.387,0.025388,,0,0,238,1169,1,1771,-12.0225,-9.6751,-12.2035,64419.2,3925.834,1299.517,8.94,3.83,88,78,71,61,49,40,27,14,0.0007,301.56454,44.456978,-11.2,-9.2,1.6881,241373,143663284,10,0,0,18612,1962.589180736482
4888,420061551442725,12.520921,,13.534344,301.564737,44.457252,0.007137,0.286,88.84,3.2e-05,0,1349451778,0,rl,5016,0,0,0,6953.196,9209.176,12.785289,0.297203,12.520921,0.225404,0.202781,2.077296,0.47,-0.093872,,0,0,168,1019,1,1753,-11.2053,-9.7698,-11.2854,30348.4,4015.058,1246.446,7.83,4.16,39,37,35,26,21,19,16,8,0.0007,301.56454,44.456978,-11.2,-9.2,2.2988,221399,143663284,10,0,0,18613,1962.589483167693
4889,420061551442725,12.2977,0.08425,14.261449,301.564268,44.456665,0.015022,0.484,-0.25,0.000155,0,1349453824,0,rl,5017,0,0,0,7170.149,9993.39,12.696615,0.141565,12.325858,0.11155,0.107776,3.38967,0.384,0.068545,,0,0,265,1120,1,1429,-13.4644,-10.5751,-13.5717,243081.8,3813.694,2509.724,16.47,3.5,185,175,155,134,104,84,48,21,0.0007,301.56454,44.456978,-11.2,-9.2,1.6852,213858,143663284,10,0,0,18614,1962.5918248624228
4890,420061551442725,12.48269,0.099082,14.417477,301.56456,44.457165,0.005827,0.113,-13.15,6.6e-05,0,1349453824,0,rl,5018,0,0,0,6973.65,9339.869,12.951556,0.134064,12.535837,0.114751,0.144345,2.180455,0.425,0.074031,,0,0,316,1070,1,1411,-12.4107,-10.5521,-12.4976,92100.62,3824.847,2419.953,6.39,3.5,79,77,70,57,48,40,26,18,0.0007,301.56454,44.456978,-11.2,-9.2,2.1885,271388,143663284,10,0,0,18615,1962.5921045393568
4891,420061551442725,12.109955,0.182105,14.077923,301.563978,44.457167,0.008926,0.388,-87.15,7.1e-05,268435456,1349453826,1,rl,5019,0,0,0,6998.507,9373.113,12.022556,0.610934,12.183444,0.152721,0.216813,2.022448,0.509,-0.578956,,0,0,241,1070,1,550,-11.9615,-10.0945,-12.0571,60897.98,5073.981,1602.153,9.79,3.5,82,70,58,47,34,27,21,11,0.0007,301.56454,44.456978,-11.2,-9.2,2.1508,165553,143663284,10,0,0,18616,1962.5922761368925
4892,420061551442725,12.416684,0.139403,14.210734,301.564797,44.456609,0.006173,0.416,-29.24,3.5e-05,0,1349453824,0,rl,5020,0,0,0,6246.258,10400.206,12.846788,0.182356,12.456888,0.118461,0.181834,1.809929,0.399,0.064052,,0,0,268,1167,1,1428,-11.5884,-10.334,-11.748,43188.27,3555.95,2268.045,6.78,4.63,42,35,30,21,18,12,10,4,0.0007,301.56454,44.456978,-11.2,-9.2,2.3118,296518,143663284,10,0,0,18617,1962.594403570157
4893,420061551442725,12.457982,0.109869,13.756817,301.563769,44.456978,0.006081,0.111,86.82,4.4e-05,0,1349453824,0,rl,5021,0,0,0,6399.73,10710.507,12.870181,0.187103,12.52659,0.168529,0.162475,1.704809,0.384,0.046967,,0,0,195,1218,1,1860,-11.7681,-10.1884,-11.8718,50962.42,3149.316,1876.291,6.67,4.13,54,50,44,35,28,19,14,8,0.0007,301.56454,44.456978,-11.2,-9.2,2.1038,281706,143663284,10,0,0,18618,1962.5945713757706
4894,420061551442725,12.151284,0.175792,13.955403,301.564335,44.45693,0.004004,0.221,-70.52,3e-05,0,1349453824,0,rl,5022,0,0,0,6592.293,9968.464,12.587601,0.211527,12.234456,0.230784,0.224484,1.64944,0.418,0.010837,,0,0,226,1118,1,1428,-11.4663,-10.4343,-11.6282,38595.57,3926.707,2498.811,4.4,3.72,35,28,24,18,16,13,8,5,0.0007,301.56454,44.456978,-11.2,-9.2,2.1514,318635,143663284,10,0,0,18619,1962.5948150253253
4895,420061551442725,12.00832,,13.228841,301.565113,44.456759,0.00492,0.161,-53.23,2.4e-05,0,1349451776,0,rl,5023,0,0,0,6470.186,9761.025,12.479472,0.217837,12.00832,0.24431,0.271771,2.177177,0.533,0.011304,,0,0,110,1118,1,1356,-10.9788,-9.8676,-11.1802,24633.43,4058.938,1663.871,5.4,5.42,30,26,22,22,15,10,4,4,0.0007,301.56454,44.456978,-11.2,-9.2,2.323,237706,143663284,10,0,0,18620,1962.5950397152637
4896,420061551442725,12.409999,0.174488,13.521395,301.564746,44.457385,0.004332,0.207,-12.3,2.2e-05,0,1349453824,0,rl,5024,0,0,0,6831.942,9913.311,12.847729,0.216037,12.438812,0.167894,0.184868,1.618026,0.434,0.066865,,0,0,171,1119,1,1428,-10.9058,-9.9619,-11.1526,23030.94,4945.978,1561.911,4.75,3.5,25,20,18,16,14,11,7,3,0.0007,301.56454,44.456978,-11.2,-9.2,1.984,194912,143663284,10,0,0,18621,1962.5970059794658
4898,420061551442725,12.435779,0.081219,13.921904,301.564457,44.456916,0.008057,0.187,-32.7,6.1e-05,0,1349453824,0,rl,5026,0,0,0,7006.831,9446.758,12.822054,0.13689,12.458036,0.092646,0.130478,2.004156,0.391,0.055822,,0,0,259,1070,1,1411,-11.944,-10.125,-12.0113,59922.84,3940.67,1707.148,8.84,4.1,74,64,57,48,38,31,21,9,0.0007,301.56454,44.456978,-11.2,-9.2,2.1118,293286,143663284,10,0,0,18623,1962.597413639972
4904,420061551442725,12.361714,0.099377,14.529896,301.564198,44.457372,0.012327,0.088,-27.31,0.000173,0,1349453824,0,rl,5033,0,0,0,7527.393,9426.479,12.865606,0.133709,12.414951,0.107258,0.140753,4.046991,0.439,0.085315,,0,0,183,1071,1,1357,-13.3433,-9.881,-13.4483,217421.6,3609.807,1869.408,13.51,3.5,207,197,176,155,135,105,73,22,0.0007,301.56454,44.456978,-11.2,-9.2,1.8093,238645,143663284,10,0,0,18630,1962.6112580314855
4905,420061551442725,12.219701,,13.064941,301.564863,44.456547,0.007647,0.303,-21.57,5.6e-05,0,1349451776,0,rh,16158,0,0,0,9565.274,16359.471,12.711584,0.240479,12.219701,0.251547,0.197894,2.214273,0.488,0.029791,,0,0,130,1877,3,1090,-10.3438,-8.5243,-10.2936,13725.2,4413.812,646.9001,6.48,6.75,44,42,40,37,30,19,12,8,0.0007,301.56454,44.456978,-11.2,-9.2,6.4267,233313,143663284,10,0,0,18639,1962.6195468172484
4907,420061551442725,12.372328,0.168925,13.439903,301.564088,44.45628,0.008927,0.064,-24.88,0.000114,128,1349453824,0,dny,43,0,0,0,11605.118,13915.972,11.975456,0.229546,12.407849,0.191921,0.163948,3.15534,0.26,-0.161533,,0,0,385,1583,2,1920,-11.489,-8.965,-11.6764,39409.02,4081.156,1919.724,5.09,4.43,38,34,28,27,21,15,10,4,0.0007,301.56454,44.456974,-11.2,-9.2,7.2414,333237,143663284,10,0,0,18645,1964.5907003613956
4908,420061551442725,12.34713,,13.016226,301.564871,44.457148,0.010805,0.154,63.86,7.2e-05,640,1886322690,0,dny,46,0,0,0,14316.629,12964.401,12.088588,0.196362,12.34713,0.16407,0.154438,2.411139,0.245,0.018682,,0,0,273,1491,4,1904,-11.2719,-9.1765,-11.5403,32268.58,3462.042,2360.04,6.24,3.71,23,23,20,16,12,10,6,3,1.0,301.56454,44.456974,-11.2,-9.2,10.4369,364544,143663284,10,0,0,18646,1964.5933662888433
4909,420061551442725,12.442407,0.185063,14.954162,301.565236,44.457445,0.011817,0.021,-64.26,0.000336,128,1349453827,0,dny,47,0,0,0,12903.404,13227.223,12.197339,0.219914,12.501891,0.162851,0.201948,4.693966,0.244,-0.016676,,0,0,566,1537,3,1831,-12.8895,-9.55,-13.0377,143156.5,3670.293,3059.343,6.76,5.34,116,106,86,76,59,46,31,15,0.0007,301.56454,44.456974,-11.2,-9.2,8.396,551421,143663284,10,0,0,18648,1964.5960170485967
4911,420061551442725,12.23808,0.199143,15.377349,301.563832,44.456792,0.012436,0.25,-78.8,0.000297,0,1349453827,0,dnb,7060,1,0,0,7909.456,14439.74,13.108524,0.176274,12.352121,0.149626,0.171026,3.335865,0.883,-0.062081,,0,0,322,1622,2,1033,-12.8771,-9.5437,-12.9561,141529.6,4229.557,3081.717,7.1,4.2,98,87,73,61,49,42,31,21,7e-05,301.56454,44.456966,-11.2,-9.2,6.1686,686356,143663284,10,0,0,18656,1966.539249242984
4913,420061551442725,12.393815,0.121438,14.930415,301.563977,44.45704,0.008792,0.018,45.48,0.000196,0,1349453824,0,dnb,7067,1,0,0,9725.662,14451.531,13.122538,0.205345,12.457445,0.161342,0.170477,3.017425,0.633,0.074257,,0,0,576,1627,2,1522,-12.1636,-9.3942,-12.3218,73353.64,3465.991,2707.996,5.03,3.5,64,53,47,35,31,22,16,10,0.0075,301.56454,44.456966,-11.2,-9.2,6.305,706183,143663284,10,0,0,18663,1966.550314798083
4914,420061551442725,12.464426,0.143062,14.272154,301.5653,44.457503,0.008155,0.173,-32.78,0.000143,128,1349453824,0,dny,1349,0,0,0,9690.589,14481.618,12.593846,0.184842,12.530263,0.156513,0.187706,2.668757,0.398,0.103479,,0,0,468,1627,2,1846,-11.771,-9.3133,-11.8804,51098.66,3813.821,2544.971,4.67,3.5,47,41,32,28,21,16,11,5,0.0075,301.56454,44.456966,-11.2,-9.2,6.3232,663303,143663284,10,0,0,18664,1966.550314798083
4915,420061551442725,12.363846,0.179378,15.005931,301.564223,44.457259,0.009841,0.049,-20.02,0.000218,128,1349453824,0,dny,1350,0,0,0,11019.097,14834.215,12.381345,0.22727,12.411194,0.183024,0.162906,3.173141,0.39,0.038875,,0,0,668,1681,2,1523,-12.615,-9.6648,-12.6476,111177.2,3837.568,3366.493,5.66,3.5,72,65,58,47,39,32,22,12,0.0075,301.56454,44.456966,-11.2,-9.2,7.8233,621774,143663284,10,0,0,18667,1966.5530527008902
4916,420061551442725,12.521018,0.172624,15.114416,301.564233,44.457092,0.010801,0.183,-81.63,0.000237,0,1349453824,0,dnb,7068,1,0,0,11052.802,14664.53,13.157989,0.221172,12.577393,0.146469,0.176642,3.268272,0.62,0.026128,,0,0,598,1681,2,1523,-12.6521,-9.6081,-12.7387,115038.2,3819.706,3237.179,6.19,3.5,77,68,55,47,41,34,21,12,0.0075,301.56454,44.456966,-11.2,-9.2,7.6166,658778,143663284,10,0,0,18666,1966.5530527008902
4919,420061551442725,12.43203,0.129301,13.803564,301.564621,44.457076,0.011604,0.073,31.89,0.000152,128,1349453824,0,dny,1357,0,0,0,16005.353,12799.478,12.239529,0.162838,12.476698,0.111517,0.137126,3.920087,0.241,-0.015381,,0,0,218,1495,5,1816,-11.9647,-9.0076,-12.0508,61079.64,3641.375,1891.393,6.85,4.27,53,48,44,40,36,29,19,10,0.0075,301.56454,44.456966,-11.2,-9.2,13.0345,422093,143663284,10,0,0,18676,1966.7611272991096
4920,420061551442725,12.337536,,14.667847,301.563428,44.457901,0.010495,0.41,-47.99,0.00021,128,1349451776,0,dny,62,0,0,0,8107.152,19273.34,11.994923,0.15244,12.337536,0.153345,0.157169,2.996668,0.241,-0.039037,,0,0,602,2173,6,2024,-12.6347,-9.7754,-12.8587,113211.6,1343.506,4123.507,6.23,4.16,74,64,47,33,28,21,14,7,0.0007,301.56454,44.456966,-11.2,-9.2,14.2963,1013388,143663284,10,0,0,18683,1967.6675826228611
4921,420061551442725,12.439393,,14.508114,301.564671,44.457293,0.009045,0.255,-60.42,0.000199,128,1349451776,0,dny,63,0,0,0,8444.707,18899.188,12.139289,0.135559,12.439393,0.112919,0.135639,2.471566,0.241,0.006012,,0,0,458,2124,6,1934,-12.605,-9.8132,-12.7323,110150.7,1323.913,3923.117,5.36,3.5,70,60,49,39,31,23,19,10,0.0007,301.56454,44.456966,-11.2,-9.2,13.6188,1013920,143663284,10,0,0,18684,1967.6758150691312
4923,420061551442725,12.402722,0.112116,14.516706,301.564894,44.45716,0.008777,0.182,-43.89,0.000186,0,1349453824,0,dnb,193,0,0,0,1786.315,19598.08,12.872068,0.163569,12.509462,0.158561,0.191987,2.859681,0.397,-0.019662,,0,0,702,2205,8,2017,-12.2143,-9.4186,-12.2997,76864.91,3003.612,2975.334,5.39,3.5,70,63,52,41,32,22,13,8,0.0007,301.5645,44.456963,-11.2,-9.2,18.9383,836383,143663284,10,0,0,18688,1968.4729113045858
4924,420061551442725,12.38197,0.179083,13.387956,301.56391,44.457938,0.017989,0.479,-9.88,0.000119,0,1349453824,0,dnb,196,0,0,0,8739.503,1569.098,12.774117,0.247915,12.446494,0.231039,0.200621,5.165992,0.384,-0.015737,,0,0,204,175,7,1683,-10.8993,-8.0328,-10.9859,22893.36,3599.913,1011.037,10.8,5.05,43,37,33,28,21,12,7,2,0.0007,301.5645,44.456963,-11.2,-9.2,16.18,50848,143663284,10,0,0,18689,1968.5576824093089
4925,420061551442725,12.445989,0.158351,13.679749,301.564697,44.457129,0.014175,0.259,41.91,0.000187,128,1349453824,0,dny,120,0,0,0,8295.734,1692.053,12.215455,0.141632,12.514038,0.14275,0.148037,3.876283,0.241,0.004993,,0,0,214,173,7,1682,-11.9537,-8.6553,-12.0552,60460.83,3091.086,1524.775,8.49,3.69,67,64,58,44,36,31,22,10,0.0007,301.5645,44.456963,-11.2,-9.2,16.011,46858,143663284,10,0,0,18691,1968.5686244791236
4926,420061551442725,12.578943,0.149922,14.337354,301.563714,44.457439,0.019304,0.388,-62.55,0.000382,0,1349453827,0,dnb,197,0,0,0,8530.682,2018.204,12.960937,0.187559,12.676135,0.194341,0.203772,6.217319,0.384,-0.049414,,0,0,286,224,7,1682,-12.0391,-8.2713,-12.0964,65408.71,3180.383,1017.338,11.56,3.93,140,125,105,95,76,60,42,22,0.0007,301.5645,44.456963,-11.2,-9.2,15.4965,126407,143663284,10,0,0,18692,1968.5686244791236
4928,420061551442725,12.291435,0.091056,14.208131,301.566632,44.457272,0.021199,0.447,-82.52,0.000299,128,1349453827,0,dny,122,0,0,0,8660.545,19339.154,12.043174,0.125435,12.335674,0.082366,0.112837,3.702929,0.241,0.006504,,0,0,261,2174,6,1935,-12.9872,-9.5492,-13.1648,156636.2,1716.547,3227.967,12.62,3.67,107,95,79,64,51,44,23,14,0.0007,301.5645,44.456963,-11.2,-9.2,14.3449,686712,143663284,10,0,0,18694,1968.576819126626
4929,420061551442725,12.474067,0.116476,14.75681,301.563197,44.457564,0.011685,0.389,-50.64,0.000316,0,1349453824,0,dnb,199,0,0,0,8480.668,19527.846,12.930752,0.174566,12.583346,0.143643,0.184865,3.455084,0.384,-0.021862,,0,0,433,2224,7,2024,-12.9693,-9.7633,-13.0982,154065.9,1650.615,3973.758,6.95,4.2,114,99,69,60,45,33,20,13,0.0007,301.5645,44.456963,-11.2,-9.2,14.6894,805331,143663284,10,0,0,18696,1968.576819126626
4930,420061551442725,12.298518,,14.281615,301.563988,44.457293,0.015075,0.11,80.76,0.000285,128,1349451777,0,dny,127,0,0,0,8759.889,1962.478,11.993903,0.130857,12.298518,0.14769,0.150098,3.789468,0.241,0.010137,,0,0,430,225,7,1269,-12.5156,-8.8714,-12.6837,101442.8,3675.909,1877.473,9.02,3.97,102,97,83,69,58,44,29,18,0.0007,301.5645,44.456963,-11.2,-9.2,15.5173,64255,143663284,10,0,0,18699,1968.7106059849414
4932,420061551442725,12.547653,,14.73357,301.564873,44.457109,0.019062,0.387,-64.48,0.000324,0,1349451779,0,dnb,202,0,0,0,8775.207,1846.73,12.799779,0.21736,12.547653,0.161927,0.180369,4.525913,0.384,-0.063294,,0,0,456,225,7,1683,-12.9046,-9.1543,-12.8885,145161.7,3048.6,2533.208,11.41,3.95,117,111,101,84,71,53,35,19,0.0007,301.5645,44.456963,-11.2,-9.2,15.7256,62312,143663284,10,0,0,18697,1968.7106059849414
4934,420061551442725,12.41959,0.111086,14.44123,301.565631,44.457299,0.01442,0.211,-36.46,0.000309,128,1349453825,0,dnr,130,0,0,0,15291.421,20049.738,12.191795,0.183062,12.459361,0.162171,0.168425,3.934272,0.2,-0.081994,,0,0,459,2294,8,2049,-13.3234,-9.7892,-13.4239,213478.4,2283.83,3904.127,8.88,3.5,118,108,92,71,55,39,23,17,0.0007,301.5645,44.456963,-11.2,-9.2,19.0898,492445,143663284,10,0,0,18702,1968.7872214483225
4935,420061551442725,12.396946,,14.547574,301.564687,44.457615,0.009629,0.232,65.71,0.000263,128,1349451779,0,dny,179,0,0,0,926.364,3377.363,12.154713,0.150558,12.396946,0.137823,0.165969,4.111809,0.246,0.040087,,0,0,505,352,8,1638,-12.5079,-9.3514,-12.6032,100729.5,2724.307,2713.611,5.93,3.5,100,86,62,50,40,31,22,11,0.0007,301.5645,44.45696,-11.2,-9.2,18.5779,109073,143663284,10,0,0,18705,1969.472264843258
4936,420061551442725,12.19498,,12.960017,301.565306,44.456958,0.0146,0.245,50.97,0.000188,128,1349451776,0,dnr,179,0,0,0,888.416,3544.851,11.659021,0.238438,12.19498,0.207014,0.132805,4.258254,0.196,-0.069019,,0,0,180,402,8,1638,-11.6618,-8.2514,-11.8909,46207.64,3062.532,1362.615,8.96,5.58,74,71,66,52,37,20,14,5,0.0007,301.5645,44.45696,-11.2,-9.2,18.5567,173693,143663284,10,0,0,18704,1969.472264843258
4939,420061551442725,12.489741,0.094018,13.866062,301.564085,44.457247,0.010023,0.161,-69.62,0.000154,128,1349453824,0,dny,181,0,0,0,1826.702,19813.086,12.265117,0.153261,12.536845,0.117172,0.165632,2.504849,0.248,0.007068,,0,0,440,2255,8,2017,-12.3268,-9.4924,-12.4308,85253.11,2928.3,3135.932,6.16,3.6,58,50,44,37,29,22,16,10,0.0007,301.5645,44.45696,-11.2,-9.2,19.1695,706036,143663284,10,0,0,18707,1969.5186633757703
4940,420061551442725,12.363652,0.118129,14.782646,301.563839,44.457205,0.011734,0.232,-54.35,0.000246,0,1349453824,0,dnb,270,0,0,0,2316.059,19897.613,12.738701,0.166823,12.446656,0.126521,0.188205,3.161897,0.394,-0.077571,,0,0,606,2256,8,2018,-12.6307,-9.4756,-12.6973,112793.0,3470.068,2906.783,7.21,3.5,92,76,68,50,40,32,23,14,0.0007,301.5645,44.45696,-11.2,-9.2,18.7323,754196,143663284,10,0,0,18709,1969.5186633757703
4942,420061551442725,12.402374,0.087411,14.860357,301.564289,44.457698,0.013435,0.422,-48.03,0.000281,0,1349453824,0,dnb,271,0,0,0,8381.14,19363.16,12.783608,0.190639,12.492725,0.167452,0.135381,3.054064,0.384,-0.042825,,0,0,481,2174,6,2024,-13.0731,-9.86,-13.2091,169533.7,1698.303,4285.871,7.97,3.5,100,89,70,63,46,33,23,12,0.0007,301.5645,44.45696,-11.2,-9.2,14.4343,816283,143663284,10,0,0,18712,1969.5351517289523
4943,420061551442725,12.27729,0.116704,14.100865,301.563512,44.457095,0.024164,0.406,-67.59,0.000326,0,1349453824,0,dnb,273,0,0,0,8288.35,19158.807,12.664727,0.191657,12.331641,0.176744,0.167873,4.644113,0.384,0.017666,,0,0,240,2173,6,2024,-12.9031,-9.2252,-13.3549,144950.6,1399.699,2852.647,14.34,6.54,125,109,95,83,58,44,20,11,0.0007,301.5645,44.45696,-11.2,-9.2,14.0789,630377,143663284,10,0,0,18714,1969.5379276687202
4948,420061551442725,12.489384,0.182371,14.446097,301.564534,44.456495,0.010506,0.121,66.27,0.000182,0,1349453824,0,dnb,276,0,0,0,8243.132,18964.494,12.823024,0.198891,12.50935,0.169912,0.195266,4.271513,0.384,-0.01597,,0,0,405,2173,6,2330,-12.3516,-9.578,-12.6267,87223.23,1511.736,3334.953,6.23,5.3,65,59,46,34,28,21,13,9,0.0007,301.5645,44.45696,-11.2,-9.2,13.7541,758578,143663284,10,0,0,18720,1969.6307398220404
4950,420061551442725,12.22709,,14.778831,301.564644,44.456743,0.01913,0.457,-67.94,0.000392,0,1349451778,0,dnb,316,0,0,0,8893.644,18960.656,12.508182,0.224269,12.22709,0.194923,0.183694,3.550726,0.392,-0.039788,,0,0,346,2175,6,1539,-13.73,-10.0589,-13.8623,310447.1,1103.029,5127.168,11.35,3.99,140,129,109,81,67,47,30,15,0.0007,301.5645,44.45696,-11.2,-9.2,13.7199,734277,143663284,10,0,0,18722,1970.5127730321694
4951,420061551442725,12.366409,0.103058,14.190718,301.564692,44.457229,0.01188,0.205,76.63,0.000221,128,1349453824,0,dny,226,0,0,0,8524.013,18866.43,12.136418,0.135598,12.424677,0.135819,0.141504,3.2235,0.246,0.001681,,0,0,330,2124,6,1934,-13.0281,-9.8769,-13.0777,162640.5,1178.696,4398.155,7.06,4.44,79,74,65,55,43,32,24,13,0.0007,301.5645,44.45696,-11.2,-9.2,13.5414,714622,143663284,10,0,0,18721,1970.5127730321694
4953,420061551442725,12.41281,0.189865,14.464563,301.565413,44.457934,0.018217,0.425,-75.5,0.000358,0,1349453826,0,dnb,318,0,0,0,8527.665,19163.438,12.742707,0.227215,12.431931,0.097229,0.219875,4.431384,0.39,-0.006072,,0,0,291,2174,6,2024,-13.3021,-9.6536,-13.4943,209333.1,1662.369,3563.517,10.81,3.59,130,124,106,82,64,45,30,13,0.0007,301.5645,44.45696,-11.2,-9.2,14.0738,635345,143663284,10,0,0,18725,1970.5154919452432
4955,420061551442725,12.470737,,14.626569,301.56488,44.456446,0.01289,0.093,-11.07,0.000279,0,1349451776,0,dnb,320,0,0,0,8136.809,19047.637,12.655743,0.265549,12.470737,0.228423,0.175183,4.07747,0.384,-0.110094,,0,0,425,2173,6,2024,-13.2135,-9.8695,-13.35,192937.8,1001.087,4353.758,7.64,5.17,99,97,83,64,50,35,23,10,0.0007,301.5645,44.45696,-11.2,-9.2,13.9143,757804,143663284,10,0,0,18727,1970.6491631704314
4958,420061551442725,12.34706,,14.017764,301.565812,44.456529,0.015457,0.305,-77.53,0.000309,276824192,1349386241,2,dny,275,0,0,0,8339.7,19203.705,12.100748,0.164215,12.34706,0.169537,0.183728,12.105547,0.241,-0.006236,,0,0,142,2174,6,2024,-13.5222,-10.0491,-13.718,256366.1,994.7579,5262.687,9.23,4.61,113,104,81,62,47,35,26,14,0.0007,301.5645,44.456955,-11.2,-9.2,14.1212,767589,143663284,10,0,0,18732,1971.62391042026
